Watching for file changes with StatReloader
[05/Jun/2019 20:29:18] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:29:18] "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:19] "GET /static/admin/js/core.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:19] "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[05/Jun/2019 20:29:19] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:19] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[05/Jun/2019 20:29:20] "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:20] "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:20] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:20] "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[05/Jun/2019 20:29:21] "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[05/Jun/2019 20:29:21] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
[05/Jun/2019 20:29:21] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
[05/Jun/2019 20:29:21] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:29:22] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:29:22] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:29:58] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:29:59] "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[05/Jun/2019 20:29:59] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[05/Jun/2019 20:29:59] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[05/Jun/2019 20:30:02] "GET /admin/Offer/seller/ HTTP/1.1" 200 5864
[05/Jun/2019 20:30:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:30:05] "GET /admin/Offer/seller/add/ HTTP/1.1" 200 10604
[05/Jun/2019 20:30:10] "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[05/Jun/2019 20:30:10] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
[05/Jun/2019 20:30:11] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:30:11] "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[05/Jun/2019 20:30:11] "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[05/Jun/2019 20:30:11] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[05/Jun/2019 20:30:11] "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
[05/Jun/2019 20:30:12] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
[05/Jun/2019 20:30:13] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
[05/Jun/2019 20:30:13] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
[05/Jun/2019 20:31:18] "POST /admin/Offer/seller/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:31:19] "GET /admin/Offer/seller/ HTTP/1.1" 200 6439
[05/Jun/2019 20:31:19] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:31:25] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:31:27] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 5682
[05/Jun/2019 20:31:28] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:31:32] "GET /admin/Offer/buyplan/add/ HTTP/1.1" 200 16312
[05/Jun/2019 20:31:34] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
Internal Server Error: /admin/Offer/buyplan/add/
Traceback (most recent call last):
  File "/home/bussiere/.local/share/virtualenvs/Offer_Annonce_GreatParis-tLt2XzpX/lib/python3.7/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/bussiere/.local/share/virtualenvs/Offer_Annonce_GreatParis-tLt2XzpX/lib/python3.7/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/bussiere/.local/share/virtualenvs/Offer_Annonce_GreatParis-tLt2XzpX/lib/python3.7/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/bussiere/.local/share/virtualenvs/Offer_Annonce_GreatParis-tLt2XzpX/lib/python3.7/site-packages/django/contrib/admin/options.py", line 606, in wrapper
